ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,originalTitle,startYear,genre_eng
758909,Jurassic World: Upadłe królestwo,Jurassic World: Fallen Kingdom,2018,0,5,USA,"Przygodowy, Sci-Fi",2018-6-10,2.5,Jurassic World: Fallen Kingdom,2018,"przygodowy, sci-fi"
757913,Wieczór gier,Game Night,2018,0,5,USA,Komedia,2018-6-7,2.5,Game Night,2018,comedy
792452,Wszystkie pieniądze świata,All the Money in the World,2017,0,3,"USA, Wielka Brytania",Thriller,2018-6-6,1.5,All the Money in the World,2017,thriller
112697,451° Fahrenheita,Fahrenheit 451,2018,0,3,USA,"Dramat, Sci-Fi",2018-5-22,1.5,Fahrenheit 451,2018,"drama, sci-fi"
803161,Ładunek,Cargo,2017,0,6,Australia,Thriller,2018-5-19,3.0,Cargo,2017,thriller
719245,Umysł przestępcy,Criminal,2016,0,5,"USA, Wielka Brytania","Dramat, Kryminał, Akcja",2018-5-19,2.5,Criminal,2016,"drama, crime, action"
931,28 dni,28 days,2000,0,6,USA,Dramat,2018-5-19,3.0,28 days,2000,drama
768105,Ghostland,,2018,0,8,"Francja, Kanada",Horror,2018-5-17,4.0,,2018,horror
795912,Ciche miejsce,A Quiet Place,2018,0,7,USA,"Horror, Sci-Fi",2018-5-17,3.5,A Quiet Place,2018,"horror, sci-fi"
765124,Mama i tata,Mom and Dad,2017,0,4,USA,Horror,2018-5-15,2.0,Mom and Dad,2017,horror
766688,Życzenie śmierci,Death Wish,2018,0,5,USA,Sensacyjny,2018-5-14,2.5,Death Wish,2018,sensacyjny
787686,M jak morderca,Hangman,2017,0,2,USA,"Kryminał, Thriller",2018-5-14,1.0,Hangman,2017,"crime, thriller"
746114,Morderstwo w Orient Expressie,Murder on the Orient Express,2017,0,3,"Francja, Kanada, Nowa Zelandia, USA, Wielka Brytania, Malta",Kryminał,2018-5-8,1.5,Murder on the Orient Express,2017,crime
763618,Anon,,2018,0,3,Niemcy,"Thriller, Sci-Fi",2018-5-7,1.5,,2018,"thriller, sci-fi"
670711,Czasy ostateczne: Pozostawieni,Left Behind,2014,0,4,USA,"Thriller, Akcja, Sci-Fi",2018-5-7,2.0,Left Behind,2014,"thriller, action, sci-fi"
544699,Taśmy Watykanu,The Vatican Tapes,2015,0,4,USA,Horror,2018-5-1,2.0,The Vatican Tapes,2015,horror
560109,Pasażer,The Commuter,2018,0,6,"USA, Wielka Brytania",Thriller,2018-4-29,3.0,The Commuter,2018,thriller
690820,Pokot,,2017,0,5,"Czechy, Niemcy, Polska, Szwecja, Słowacja","Dramat, Kryminał",2018-4-16,2.5,,2017,"drama, crime"
790309,Cicha noc,,2017,0,8,Polska,"Dramat, Komedia",2018-4-16,4.0,,2017,"drama, comedy"
1466,Lara Croft: Tomb Raider,,2001,0,5,"Japonia, Niemcy, USA, Wielka Brytania",Przygodowy,2018-4-10,2.5,,2001,przygodowy
34196,Lara Croft Tomb Raider: Kolebka życia,Lara Croft Tomb Raider: The Cradle of Life,2003,0,5,"Japonia, Niemcy, USA, Wielka Brytania",Przygodowy,2018-4-10,2.5,Lara Croft Tomb Raider: The Cradle of Life,2003,przygodowy
4596,Obywatel X,Citizen X,1995,0,7,USA,Thriller,2018-4-8,3.5,Citizen X,1995,thriller
557479,Tomb Raider,,2018,0,3,"USA, Wielka Brytania",Przygodowy,2018-4-8,1.5,,2018,przygodowy
275064,Tulipanowa gorączka,Tulip Fever,2017,0,3,"USA, Wielka Brytania","Kostiumowy, Melodramat",2018-4-2,1.5,Tulip Fever,2017,"costume, melodramat"
762864,Lady Bird,,2017,0,5,USA,"Dramat, Komedia",2018-4-2,2.5,,2017,"drama, comedy"
755619,The Titan,,2018,0,4,"Hiszpania, USA, Wielka Brytania",Sci-Fi,2018-4-2,2.0,,2018,sci-fi
562677,Punkt zwrotny,The Ledge,2011,0,3,"Niemcy, USA, Arabia Saudyjska","Dramat, Thriller",2018-4-2,1.5,The Ledge,2011,"drama, thriller"
627942,Anna,,2013,0,6,"Francja, Hiszpania, USA",Thriller,2018-4-1,3.0,,2013,thriller
776169,Zabicie świętego jelenia,The Killing of a Sacred Deer,2017,0,6,"Irlandia, Wielka Brytania",Thriller,2018-3-31,3.0,The Killing of a Sacred Deer,2017,thriller
270485,Świadek bez pamięci,The Lookout,2007,0,5,USA,"Dramat, Kryminał",2018-3-31,2.5,The Lookout,2007,"drama, crime"
709847,Powrót do Heaven's Veil,The Veil,2016,0,4,USA,Horror,2018-3-30,2.0,The Veil,2016,horror
742795,Skazany,Shot Caller,2017,0,7,USA,"Dramat, Thriller",2018-3-28,3.5,Shot Caller,2017,"drama, thriller"
775970,Kształt wody,The Shape of Water,2017,0,3,USA,Fantasy,2018-3-26,1.5,The Shape of Water,2017,fantasy
730844,Anihilacja,Annihilation,2018,0,4,"USA, Wielka Brytania","Thriller, Sci-Fi",2018-3-12,2.0,Annihilation,2018,"thriller, sci-fi"
773236,Czerwona jaskółka,Red Sparrow,2018,0,3,USA,"Thriller, Szpiegowski",2018-3-12,1.5,Red Sparrow,2018,"thriller, szpiegowski"
671824,Outsider,The Outsider,2018,0,3,USA,"Thriller, Akcja",2018-3-12,1.5,The Outsider,2018,"thriller, action"
788923,"Jestem najlepsza. Ja, Tonya","I, Tonya",2017,0,8,USA,"Biograficzny, Dramat, Sportowy",2018-3-10,4.0,"I, Tonya",2017,"biographic, drama, sportowy"
522361,Amerykanin,The American,2010,0,5,USA,"Dramat, Thriller",2018-3-6,2.5,The American,2010,"drama, thriller"
444424,I Love You Phillip Morris,,2009,0,7,"Francja, USA","Biograficzny, Dramat, Komedia",2018-3-5,3.5,,2009,"biographic, drama, comedy"
349764,Wkraczając w pustkę,Enter the Void,2009,0,8,"Francja, Kanada, Niemcy, Włochy","Dramat, Fantasy",2018-3-5,4.0,Enter the Void,2009,"drama, fantasy"
720204,Captain Fantastic,,2016,0,7,USA,Dramat,2018-3-3,3.5,,2016,drama
786678,The Square,,2017,0,5,"Dania, Francja, Niemcy, Szwecja",Komedia,2018-3-3,2.5,,2017,comedy
426598,Liga Sprawiedliwości,Justice League,2017,0,5,"Kanada, USA, Wielka Brytania","Akcja, Sci-Fi",2018-2-28,2.5,Justice League,2017,"action, sci-fi"
775409,Borg/McEnroe. Między odwagą a szaleństwem,Borg McEnroe,2017,0,7,"Dania, Finlandia, Szwecja","Dramat, Sportowy",2018-2-26,3.5,Borg McEnroe,2017,"drama, sportowy"
730480,Cień,Maryland,2015,0,3,"Belgia, Francja",Thriller,2018-2-23,1.5,Maryland,2015,thriller
594358,Czarna Pantera,Black Panther,2018,0,6,"Australia, RPA, USA, Korea Południowa","Akcja, Sci-Fi",2018-2-21,3.0,Black Panther,2018,"action, sci-fi"
638718,Battlecreek,,2017,0,7,USA,Melodramat,2018-2-18,3.5,,2017,melodramat
796602,Rytuał,The Ritual,2017,0,3,Wielka Brytania,Horror,2018-2-12,1.5,The Ritual,2017,horror
767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2018-2-12,4.0,"Three Billboards Outside Ebbing, Missouri",2017,"drama, comedy, crime"
738846,Photon,,2017,0,8,Polska,"Dramat, Sci-Fi",2018-2-11,4.0,,2017,"drama, sci-fi"
634796,Linia życia,Flatliners,2017,0,4,USA,"Horror, Sci-Fi",2018-2-10,2.0,Flatliners,2017,"horror, sci-fi"
750192,The Belko Experiment,,2016,0,4,"USA, Kolumbia","Thriller, Akcja",2018-2-10,2.0,,2016,"thriller, action"
801997,Dom otwarty,The Open House,2018,0,3,USA,Thriller,2018-1-23,1.5,The Open House,2018,thriller
655591,Zaproszenie,The Invitation,2015,0,6,USA,Thriller,2018-1-20,3.0,The Invitation,2015,thriller
726818,Pomiędzy nami góry,The Mountain Between Us,2017,0,3,USA,Dramat,2018-1-15,1.5,The Mountain Between Us,2017,drama
787309,Projekt Floryda,The Florida Project,2017,0,5,USA,Dramat,2018-1-9,2.5,The Florida Project,2017,drama
633506,Message from the King,,2016,0,6,"Belgia, Francja, USA, Wielka Brytania",Thriller,2018-1-3,3.0,,2016,thriller
748073,OtherLife,,2017,0,6,Australia,"Thriller, Sci-Fi",2018-1-2,3.0,,2017,"thriller, sci-fi"
668347,Pierwszy śnieg,The Snowman,2017,0,4,"Szwecja, USA, Wielka Brytania",Kryminał,2017-12-29,2.0,The Snowman,2017,crime
663259,Bodyguard Zawodowiec,The Hitman's Bodyguard,2017,0,6,"Chiny, Holandia, USA, Bułgaria","Komedia, Akcja",2017-12-23,3.0,The Hitman's Bodyguard,2017,"comedy, action"
601988,Iceman: Historia mordercy,The Iceman,2012,0,6,USA,"Biograficzny, Kryminał",2017-12-22,3.0,The Iceman,2012,"biographic, crime"
771723,Bright,,2017,0,3,USA,"Fantasy, Akcja",2017-12-22,1.5,,2017,"fantasy, action"
782776,Thelma,,2017,0,6,"Dania, Francja, Norwegia, Szwecja","Dramat, Fantasy",2017-12-22,3.0,,2017,"drama, fantasy"
763812,Wind River. Na przeklętej ziemi,Wind River,2017,0,6,"Kanada, USA, Wielka Brytania",Thriller,2017-12-21,3.0,Wind River,2017,thriller
762838,Pottersville,,2017,0,6,USA,Komedia,2017-12-17,3.0,,2017,comedy
773378,Moja kuzynka Rachela,My Cousin Rachel,2017,0,4,"USA, Wielka Brytania",Melodramat,2017-12-10,2.0,My Cousin Rachel,2017,melodramat
628311,American Assassin,,2017,0,3,"Hongkong, USA","Thriller, Akcja",2017-12-10,1.5,,2017,"thriller, action"
766875,Dzień patriotów,Patriots Day,2016,0,7,"Hongkong, USA",Thriller,2017-11-19,3.5,Patriots Day,2016,thriller
766551,Pitbull. Niebezpieczne kobiety,,2016,0,3,Polska,"Dramat, Sensacyjny",2017-11-19,1.5,,2016,"drama, sensacyjny"
484466,Zrodzony w ogniu,Out of the Furnace,2013,0,7,"USA, Wielka Brytania",Thriller,2017-11-19,3.5,Out of the Furnace,2013,thriller
769844,Na pokuszenie,The Beguiled,2017,0,4,USA,Dramat,2017-11-14,2.0,The Beguiled,2017,drama
707970,Thor: Ragnarok,,2017,0,7,USA,"Fantasy, Przygodowy",2017-11-12,3.5,,2017,"fantasy, przygodowy"
755384,Atomic Blonde,,2017,0,6,"Niemcy, Szwecja, USA","Thriller, Akcja",2017-11-12,3.0,,2017,"thriller, action"
478702,Iron Man 2,,2010,0,4,USA,"Akcja, Sci-Fi",2017-11-6,2.0,,2010,"action, sci-fi"
118708,Elektra,,2005,0,4,"Kanada, USA","Fantasy, Akcja",2017-11-2,2.0,,2005,"fantasy, action"
122541,Iron Man,,2008,0,6,USA,"Akcja, Sci-Fi",2017-11-2,3.0,,2008,"action, sci-fi"
739293,Lekarstwo na życie,A Cure for Wellness,2016,0,5,"Niemcy, USA",Horror,2017-11-1,2.5,A Cure for Wellness,2016,horror
714382,Osad,Residue,2015,0,3,Wielka Brytania,Horror,2017-11-1,1.5,Residue,2015,horror
592775,Mroczna wieża,The Dark Tower,2017,0,3,USA,"Fantasy, Horror",2017-10-19,1.5,The Dark Tower,2017,"fantasy, horror"
736411,Baby Driver,,2017,0,4,"USA, Wielka Brytania","Komedia, Akcja",2017-10-15,2.0,,2017,"comedy, action"
630798,Blade Runner 2049,,2017,0,7,"Kanada, USA, Węgry, Wielka Brytania","Thriller, Sci-Fi",2017-10-15,3.5,,2017,"thriller, sci-fi"
776150,Iris,,2016,0,3,"Belgia, Francja",Thriller,2017-10-2,1.5,,2016,thriller
716735,Gra Geralda,Gerald's Game,2017,0,6,USA,Thriller,2017-10-2,3.0,Gerald's Game,2017,thriller
736421,Barry Seal: Król przemytu,American Made,2017,0,7,USA,"Dramat, Polityczny",2017-10-2,3.5,American Made,2017,"drama, polityczny"
753082,Amok,,2017,0,3,"Niemcy, Polska, Szwecja",Kryminał,2017-10-1,1.5,,2017,crime
571114,To,It,2017,0,7,"Kanada, USA",Horror,2017-10-1,3.5,It,2017,horror
743496,Kingsman: Złoty Krąg,Kingsman: The Golden Circle,2017,0,6,"USA, Wielka Brytania","Akcja, Komedia kryminalna",2017-10-1,3.0,Kingsman: The Golden Circle,2017,"action, komedia kryminalna"
39495,Pogoda na jutro,,2003,0,7,Polska,"Dramat, Komedia, Obyczajowy",2017-9-26,3.5,,2003,"drama, comedy, drama"
658802,Przełęcz ocalonych,Hacksaw Ridge,2016,0,4,"Australia, USA","Biograficzny, Dramat, Wojenny",2017-9-26,2.0,Hacksaw Ridge,2016,"biographic, drama, war"
703800,iBoy,,2017,0,3,Wielka Brytania,"Thriller, Akcja, Sci-Fi",2017-9-26,1.5,,2017,"thriller, action, sci-fi"
723068,Surwiwalista,The Survivalist,2015,0,5,Wielka Brytania,Thriller,2017-9-24,2.5,The Survivalist,2015,thriller
201190,Wonder Woman,,2017,0,7,"Chiny, Hongkong, USA","Akcja, Sci-Fi",2017-9-21,3.5,,2017,"action, sci-fi"
1494,451 stopni Fahrenheita,Fahrenheit 451,1966,0,3,Wielka Brytania,"Dramat, Sci-Fi",2017-9-18,1.5,Fahrenheit 451,1966,"drama, sci-fi"
224731,Baywatch. Słoneczny patrol,Baywatch,2017,0,2,USA,"Komedia, Akcja",2017-9-17,1.0,Baywatch,2017,"comedy, action"
759717,Mokka,Moka,2016,0,7,"Francja, Szwajcaria",Dramat,2017-9-14,3.5,Moka,2016,drama
745253,Kontrola absolutna,I.T.,2016,0,2,"Francja, Irlandia, USA",Kryminał,2017-9-14,1.0,I.T.,2016,crime
769502,Pakt krwi,Arsenal,2017,0,2,USA,"Sensacyjny, Thriller",2017-9-14,1.0,Arsenal,2017,"sensacyjny, thriller"
723653,Niepamięć,Remember,2015,0,7,"Kanada, Meksyk, Niemcy, RPA",Dramat,2017-9-14,3.5,Remember,2015,drama
722146,Strażnicy Galaktyki vol. 2,Guardians of the Galaxy Vol. 2,2017,0,5,USA,"Akcja, Sci-Fi",2017-9-6,2.5,Guardians of the Galaxy Vol. 2,2017,"action, sci-fi"
722760,Siedem dni w piekle,7 Days in Hell,2015,0,8,USA,"Komedia, Sportowy",2017-9-2,4.0,7 Days in Hell,2015,"comedy, sportowy"
756152,Obdarowani,Gifted,2017,0,6,USA,Dramat,2017-9-2,3.0,Gifted,2017,drama
563486,Pionek,Pawn Sacrifice,2014,0,5,USA,"Biograficzny, Dramat",2017-8-31,2.5,Pawn Sacrifice,2014,"biographic, drama"
882,Przerwana lekcja muzyki,"Girl, Interrupted",1999,0,5,"Niemcy, USA","Biograficzny, Dramat, Psychologiczny",2017-8-25,2.5,"Girl, Interrupted",1999,"biographic, drama, psychologiczny"
879,Nie czas na łzy,Boys Don't Cry,1999,0,7,USA,Dramat,2017-8-25,3.5,Boys Don't Cry,1999,drama
718541,Snajper: Dziedzictwo,Sniper: Legacy,2014,0,3,USA,"Thriller, Akcja",2017-8-23,1.5,Sniper: Legacy,2014,"thriller, action"
124761,W rękach Boga,Something the Lord Made,2004,0,7,USA,"Biograficzny, Dramat",2017-8-12,3.5,Something the Lord Made,2004,"biographic, drama"
748224,Okja,,2017,0,7,"USA, Korea Południowa","Dramat, Przygodowy, Sci-Fi",2017-8-12,3.5,,2017,"drama, przygodowy, sci-fi"
674146,Mumia,The Mummy,2017,0,2,"Chiny, Japonia, USA","Fantasy, Przygodowy",2017-8-12,1.0,The Mummy,2017,"fantasy, przygodowy"
748293,The Circle. Krąg,The Circle,2017,0,3,"USA, Zjednoczone Emiraty Arabskie","Thriller, Sci-Fi",2017-8-12,1.5,The Circle,2017,"thriller, sci-fi"
700190,Wojna o planetę małp,War for the Planet of the Apes,2017,0,5,"Kanada, Nowa Zelandia, USA","Dramat, Akcja, Sci-Fi",2017-8-11,2.5,War for the Planet of the Apes,2017,"drama, action, sci-fi"
659676,Spider-Man: Homecoming,,2017,0,7,USA,"Akcja, Sci-Fi",2017-8-6,3.5,,2017,"action, sci-fi"
727968,Nie oddychaj,Don't Breathe,2016,0,3,USA,Thriller,2017-7-21,1.5,Don't Breathe,2016,thriller
107101,Constantine,,2005,0,7,"Niemcy, USA","Fantasy, Thriller",2017-7-16,3.5,,2005,"fantasy, thriller"
32598,Niewierna,Unfaithful,2002,0,8,"Francja, Niemcy, USA",Dramat,2017-7-15,4.0,Unfaithful,2002,drama
744774,Planetarium,,2016,0,3,"Belgia, Francja","Dramat, Fantasy",2017-7-12,1.5,,2016,"drama, fantasy"
752725,Dobrze się kłamie w miłym towarzystwie,Perfetti sconosciuti,2016,0,8,Włochy,"Dramat, Komedia",2017-7-12,4.0,Perfetti sconosciuti,2016,"drama, comedy"
685873,Miliardowy okup,Take Down,2016,0,4,USA,Thriller,2017-7-9,2.0,Take Down,2016,thriller
786469,Magellan,,2017,0,4,"Australia, USA","Thriller, Sci-Fi",2017-7-9,2.0,,2017,"thriller, sci-fi"
760093,Kłamstwo,Denial,2016,0,7,"USA, Wielka Brytania","Biograficzny, Dramat sądowy",2017-7-9,3.5,Denial,2016,"biographic, dramat sądowy"
180762,Samotne serca,Lonely Hearts,2006,0,7,"Niemcy, USA",Kryminał,2017-7-9,3.5,Lonely Hearts,2006,crime
697684,Pojedynek na pustyni,Beyond the Reach,2014,0,7,USA,Thriller,2017-7-8,3.5,Beyond the Reach,2014,thriller
636740,Prześladowani,Persecuted,2014,0,4,USA,"Dramat, Thriller",2017-7-1,2.0,Persecuted,2014,"drama, thriller"
750415,Wilson,,2017,0,6,USA,"Dramat, Komedia",2017-7-1,3.0,,2017,"drama, comedy"
119831,Wszystko jest iluminacją,Everything Is Illuminated,2005,0,7,USA,"Dramat, Komedia",2017-6-25,3.5,Everything Is Illuminated,2005,"drama, comedy"
597664,Geniusz,Genius,2016,0,6,"USA, Wielka Brytania","Biograficzny, Dramat",2017-6-25,3.0,Genius,2016,"biographic, drama"
745754,McImperium,The Founder,2016,0,6,USA,"Biograficzny, Dramat",2017-6-25,3.0,The Founder,2016,"biographic, drama"
1019,Lot nad kukułczym gniazdem,One Flew Over the Cuckoo's Nest,1975,0,8,USA,"Dramat, Psychologiczny",2017-6-17,4.0,One Flew Over the Cuckoo's Nest,1975,"drama, psychologiczny"
6862,Koziorożec Jeden,Capricorn One,1977,0,5,"USA, Wielka Brytania","Dramat, Sensacyjny, Thriller, Sci-Fi",2017-6-17,2.5,Capricorn One,1977,"drama, sensacyjny, thriller, sci-fi"
486822,Ghost in the Shell,,2017,0,3,"Chiny, Hongkong, Indie, USA, Wielka Brytania","Thriller, Akcja, Sci-Fi",2017-6-17,1.5,,2017,"thriller, action, sci-fi"
761006,Catfight,,2016,0,6,USA,Komedia,2017-6-14,3.0,,2016,comedy
696071,T2: Trainspotting,,2017,0,5,Wielka Brytania,Dramat,2017-6-10,2.5,,2017,drama
665400,Obcy: Przymierze,Alien: Covenant,2017,0,6,"USA, Wielka Brytania","Horror, Sci-Fi",2017-6-9,3.0,Alien: Covenant,2017,"horror, sci-fi"
762881,Sama przeciw wszystkim,Miss Sloane,2016,0,8,"Francja, USA",Dramat,2017-6-9,4.0,Miss Sloane,2016,drama
751112,Imperium,,2016,0,6,USA,Thriller,2017-6-6,3.0,,2016,thriller
482581,Dziedzictwo Bourne'a,The Bourne Legacy,2012,0,7,USA,Sensacyjny,2017-6-6,3.5,The Bourne Legacy,2012,sensacyjny
719676,Światło między oceanami,The Light Between Oceans,2016,0,6,"Nowa Zelandia, USA, Wielka Brytania",Dramat,2017-6-6,3.0,The Light Between Oceans,2016,drama
720973,Hollarsowie,The Hollars,2016,0,6,USA,"Dramat, Komedia, Romans",2017-6-4,3.0,The Hollars,2016,"drama, comedy, romance"
475159,Adam,,2009,0,5,USA,"Dramat, Komedia, Romans",2017-5-28,2.5,,2009,"drama, comedy, romance"
107556,Amerykańska sielanka,American Pastoral,2016,0,6,USA,Dramat,2017-5-28,3.0,American Pastoral,2016,drama
750704,Uciekaj!,Get Out,2017,0,7,USA,Horror,2017-5-9,3.5,Get Out,2017,horror
483333,Mroczne cienie,Dark Shadows,2012,0,6,"Australia, USA, Wielka Brytania","Fantasy, Horror, Komedia",2017-5-7,3.0,Dark Shadows,2012,"fantasy, horror, comedy"
572,Nierozłączni,Dead Ringers,1988,0,5,"Kanada, USA","Dramat, Thriller",2017-4-27,2.5,Dead Ringers,1988,"drama, thriller"
657525,Wielki Mur,The Great Wall,2016,0,4,"Australia, Chiny, Hongkong, Kanada, USA","Fantasy, Przygodowy",2017-4-26,2.0,The Great Wall,2016,"fantasy, przygodowy"
721794,Głusza,Into the Forest,2015,0,3,Kanada,Dramat,2017-4-18,1.5,Into the Forest,2015,drama
765212,Life,,2017,0,7,USA,"Thriller, Sci-Fi",2017-4-11,3.5,,2017,"thriller, sci-fi"
317089,Watchmen. Strażnicy,Watchmen,2009,0,8,USA,"Dramat, Akcja, Sci-Fi",2017-4-5,4.0,Watchmen,2009,"drama, action, sci-fi"
719113,Sposób na morderstwo,A Kind of Murder,2016,0,4,USA,Kryminał,2017-4-5,2.0,A Kind of Murder,2016,crime
757770,Odkrycie,The Discovery,2017,0,5,USA,"Romans, Sci-Fi",2017-4-3,2.5,The Discovery,2017,"romance, sci-fi"
750258,Split,,2016,0,5,"Japonia, USA",Thriller,2017-3-29,2.5,,2016,thriller
713552,Logan: Wolverine,Logan,2017,0,6,"Australia, Kanada, USA","Dramat, Akcja, Sci-Fi",2017-3-25,3.0,Logan,2017,"drama, action, sci-fi"
676755,Borgman,,2013,0,7,"Belgia, Dania, Holandia",Thriller,2017-3-23,3.5,,2013,thriller
736182,Manchester by the Sea,,2016,0,8,USA,Dramat,2017-2-25,4.0,,2016,drama
753369,Cień mgły,A Patch of Fog,2015,0,8,Wielka Brytania,Thriller,2017-2-20,4.0,A Patch of Fog,2015,thriller
741097,Osaczona,Shut In,2016,0,2,"Francja, Kanada, USA",Thriller,2017-2-18,1.0,Shut In,2016,thriller
741135,John Wick 2,John Wick: Chapter Two,2017,0,2,USA,"Thriller, Akcja",2017-2-15,1.0,John Wick: Chapter Two,2017,"thriller, action"
763312,Sztuka kochania. Historia Michaliny Wisłockiej,,2017,0,6,Polska,"Biograficzny, Dramat",2017-2-6,3.0,,2017,"biographic, drama"
428363,Numer,A Number,2008,0,3,"USA, Wielka Brytania",Dramat obyczajowy,2017-1-30,1.5,A Number,2008,dramat obyczajowy
677753,Neon Demon,The Neon Demon,2016,0,8,"Dania, Francja, USA",Thriller,2017-1-30,4.0,The Neon Demon,2016,thriller
768727,Znajdź mnie,Come and Find Me,2016,0,3,Wielka Brytania,Thriller,2017-1-30,1.5,Come and Find Me,2016,thriller
640026,Zaraźliwi,Antiviral,2012,0,4,"Francja, Kanada","Horror, Sci-Fi",2017-1-28,2.0,Antiviral,2012,"horror, sci-fi"
701195,Uwięziona,Captive,2015,0,5,USA,Thriller,2017-1-27,2.5,Captive,2015,thriller
558338,Take This Waltz,,2011,0,7,"Hiszpania, Japonia, Kanada","Dramat, Komedia, Romans",2017-1-24,3.5,,2011,"drama, comedy, romance"
291001,Zbrodnia,A Crime,2006,0,7,"Francja, USA","Dramat, Kryminał, Thriller",2017-1-17,3.5,A Crime,2006,"drama, crime, thriller"
163603,Królowie ulicy,Street Kings,2008,0,8,USA,Sensacyjny,2017-1-14,4.0,Street Kings,2008,sensacyjny
4497,Reakcja łańcuchowa,Chain Reaction,1996,0,4,USA,Thriller,2017-1-13,2.0,Chain Reaction,1996,thriller
477273,Chłopiec A,Boy A,2007,0,6,Wielka Brytania,Dramat obyczajowy,2017-1-11,3.0,Boy A,2007,dramat obyczajowy
750026,Ukryte piękno,Collateral Beauty,2016,0,3,USA,Dramat,2017-1-7,1.5,Collateral Beauty,2016,drama
558175,Pasażerowie,Passengers,2016,0,5,USA,"Przygodowy, Sci-Fi",2017-1-5,2.5,Passengers,2016,"przygodowy, sci-fi"
615722,Ściana,Die Wand,2012,0,6,"Austria, Niemcy",Dramat,2016-12-31,3.0,Die Wand,2012,drama
697182,Tajemnice Manhattanu,Manhattan Nocturne,2016,0,5,USA,Thriller,2016-12-31,2.5,Manhattan Nocturne,2016,thriller
741821,Aż do piekła,Hell or High Water,2016,0,8,USA,"Dramat, Kryminał",2016-12-28,4.0,Hell or High Water,2016,"drama, crime"
282892,Życie Pi,Life of Pi,2012,0,6,"USA, Wielka Brytania, Tajwan","Dramat, Przygodowy",2016-12-28,3.0,Life of Pi,2012,"drama, przygodowy"
746389,Sully,,2016,0,7,USA,"Biograficzny, Dramat",2016-12-22,3.5,,2016,"biographic, drama"
731322,Rekiny wojny,War Dogs,2016,0,4,USA,Komedia,2016-11-27,2.0,War Dogs,2016,comedy
744969,Zwierzęta nocy,Nocturnal Animals,2016,0,7,USA,Thriller,2016-11-24,3.5,Nocturnal Animals,2016,thriller
491609,Ghostbusters. Pogromcy duchów,Ghostbusters,2016,0,3,USA,"Komedia, Akcja, Sci-Fi",2016-11-20,1.5,Ghostbusters,2016,"comedy, action, sci-fi"
712896,Nowy początek,Arrival,2016,0,7,USA,"Thriller, Sci-Fi",2016-11-17,3.5,Arrival,2016,"thriller, sci-fi"
538571,Diabeł,Devil,2010,0,7,USA,Horror,2016-11-15,3.5,Devil,2010,horror
754021,Maruderzy,Marauders,2016,0,7,"Kanada, USA",Akcja,2016-11-15,3.5,Marauders,2016,action
116804,Alpha Dog,,2006,0,7,USA,"Dramat, Kryminał",2016-11-11,3.5,,2006,"drama, crime"
8111,Niesamowita McCoy,The Real McCoy,1993,0,6,USA,Sensacyjny,2016-11-8,3.0,The Real McCoy,1993,sensacyjny
526137,Czarny łabędź,Black Swan,2010,0,7,USA,"Dramat, Psychologiczny",2016-11-8,3.5,Black Swan,2010,"drama, psychologiczny"
651823,Istnienie,Haunter,2013,0,4,"Francja, Kanada",Horror,2016-11-8,2.0,Haunter,2013,horror
33188,Urok mordercy,Killing Me Softly,2002,0,6,"USA, Wielka Brytania","Erotyczny, Thriller",2016-11-6,3.0,Killing Me Softly,2002,"erotyczny, thriller"
740572,Nieznajoma,Complete Unknown,2016,0,7,USA,Dramat,2016-11-5,3.5,Complete Unknown,2016,drama
728399,Księgowy,The Accountant,2016,0,7,USA,"Dramat, Sensacyjny",2016-10-31,3.5,The Accountant,2016,"drama, sensacyjny"
31643,Dom Glassów,The Glass House,2001,0,6,USA,Thriller,2016-10-10,3.0,The Glass House,2001,thriller
746043,Dziewczyna z pociągu,The Girl on the Train,2016,0,7,USA,Thriller,2016-10-10,3.5,The Girl on the Train,2016,thriller
735683,Ostatnia rodzina,,2016,0,8,Polska,Biograficzny,2016-10-3,4.0,,2016,biographic
678451,Rebirth,,2016,0,5,USA,Thriller,2016-9-20,2.5,,2016,thriller
256637,Mroczna kraina,Dark Country,2009,0,8,USA,Thriller,2016-9-20,4.0,Dark Country,2009,thriller
725816,Legion samobójców,Suicide Squad,2016,0,6,"Kanada, USA","Akcja, Sci-Fi",2016-8-23,3.0,Suicide Squad,2016,"action, sci-fi"
696433,Iluzja 2,Now You See Me 2,2016,0,6,"Francja, USA","Kryminał, Thriller",2016-8-22,3.0,Now You See Me 2,2016,"crime, thriller"
105964,Polowanie na rekina,Shark Hunter,2001,1,2,USA,"Horror, Przygodowy, Sci-Fi",2016-8-21,1.0,Shark Hunter,2001,"horror, przygodowy, sci-fi"
106411,X-Men: Ostatni bastion,X-Men: The Last Stand,2006,0,5,"Kanada, USA, Wielka Brytania","Akcja, Sci-Fi",2016-8-19,2.5,X-Men: The Last Stand,2006,"action, sci-fi"
732812,Jason Bourne,,2016,0,7,"Chiny, USA, Wielka Brytania",Sensacyjny,2016-8-5,3.5,,2016,sensacyjny
699621,Wujek John,Uncle John,2015,0,7,USA,Thriller,2016-7-6,3.5,Uncle John,2015,thriller
