,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Akcja,Animacja,Biblijny,Biograficzny,Czarna komedia,Dla młodzieży,Dokumentalizowany,Dokumentalny,Dramat,Dramat historyczny,Dramat obyczajowy,Dramat sądowy,Erotyczny,Familijny,Fantasy,Film-Noir,Gangsterski,Historyczny,Horror,Katastroficzny,Komedia,Komedia kryminalna,Komedia obycz.,Komedia rom.,Kostiumowy,Kryminał,Krótkometrażowy,Melodramat,Musical,Muzyczny,Nowele filmowe,Obyczajowy,Polityczny,Przygodowy,Psychologiczny,Religijny,Romans,Sci-Fi,Sensacyjny,Sportowy,Surrealistyczny,Szpiegowski,Thriller,Western,Wojenny,Arabia Saudyjska,Argentyna,Australia,Austria,Belgia,Brazylia,Bułgaria,Chile,Chiny,Cypr,Czechy,Dania,Estonia,Filipiny,Finlandia,Francja,Grecja,Hiszpania,Holandia,Hongkong,Indie,Indonezja,Irlandia,Islandia,Izrael,Japonia,Kanada,Kolumbia,Korea Południowa,Luksemburg,Malta,Meksyk,Niemcy,Norwegia,Nowa Zelandia,Polska,Portoryko,RPA,Rosja,Rumunia,Serbia,Szwajcaria,Szwecja,Słowacja,Tajlandia,Tajwan,Turcja,USA,Wielka Brytania,Węgry,Włochy,Zjednoczone Emiraty Arabskie,budget,boxoffice,topics_count,originalTitle,startYear,genre_eng,titleType,primaryTitle,isAdult,endYear,runtimeMinutes,genres,averageRating,numVotes,similarity,diff,averageRating_int
222,419862,Droga do szczęścia,Revolutionary Road,2008,0,9,"USA, Wielka Brytania",Melodramat,2011-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12000000,11293663,188.0,Revolutionary Road,2008,melodramat,movie,Revolutionary Road,0,\N,119,"Drama,Romance",7.3,182422,0,1.7000000000000002,7
223,420136,Chłopiec w pasiastej piżamie,The Boy in the Striped Pyjamas,2008,0,7,"USA, Wielka Brytania","Dramat, Wojenny",2015-4-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,176000000,183887723,346.0,The Boy in the Striped Pyjamas,2008,"drama, war",movie,The Boy in the Striped Pajamas,0,\N,94,"Drama,War",7.8,175733,0,-0.7999999999999998,8
224,420755,Maczeta,Machete,2010,0,7,USA,Akcja,2014-10-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,83.0,Machete,2010,action,movie,Machete,0,\N,105,"Action,Crime,Thriller",6.6,184543,0,0.40000000000000036,7
225,4236,Próba sił,Bless the Child,2000,0,6,"Niemcy, USA","Horror, Religijny",2019-3-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,8.0,Bless the Child,2000,"horror, religijny",movie,Bless the Child,0,\N,107,"Crime,Drama,Horror",5.1,13445,0,0.9000000000000004,5
226,426598,Liga Sprawiedliwości,Justice League,2017,0,5,"Kanada, USA, Wielka Brytania","Akcja, Sci-Fi",2018-2-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35000000,62832209,88.0,Justice League,2017,"action, sci-fi",movie,Justice League,0,\N,120,"Action,Adventure,Fantasy",6.4,346357,0,-1.4000000000000004,6
227,4294,Ryzyko,Boiler Room,2000,0,7,USA,"Dramat, Kryminał, Thriller",2012-3-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,2960993,91.0,Boiler Room,2000,"drama, crime, thriller",movie,Boiler Room,0,\N,120,"Crime,Drama,Thriller",7.0,47040,0,0.0,7
228,430428,Surogaci,Surrogates,2009,0,7,USA,"Thriller, Sci-Fi",2018-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37000000,154026136,383.0,Surrogates,2009,"thriller, sci-fi",movie,Surrogates,0,\N,89,"Action,Crime,Sci-Fi",6.3,164721,0,0.7000000000000002,6
229,432908,Wątpliwość,Doubt,2008,0,6,USA,Dramat obyczajowy,2011-10-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110000000,442824138,504.0,Doubt,2008,dramat obyczajowy,movie,Doubt,0,\N,104,"Drama,Mystery",7.5,115647,0,-1.5,8
230,435340,Ulica Narrows,The Narrows,2008,0,6,USA,"Dramat, Kryminał, Thriller",2013-12-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,59.0,The Narrows,2008,"drama, crime, thriller",movie,The Narrows,0,\N,106,"Crime,Drama,Thriller",6.2,1457,0,-0.20000000000000018,6
231,436781,Błękitny deszcz,Powder Blue,2009,0,6,USA,Dramat,2013-12-9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,1071322,147.0,Powder Blue,2009,drama,movie,Powder Blue,0,\N,106,Drama,6.3,13627,0,-0.2999999999999998,6
232,437521,"Happy-Go-Lucky, czyli co nas uszczęśliwia",Happy-Go-Lucky,2008,0,7,Wielka Brytania,Komedia,2012-6-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34210862,82286993,12.0,Happy-Go-Lucky,2008,comedy,movie,Happy-Go-Lucky,0,\N,118,"Comedy,Drama,Romance",7.0,36342,0,0.0,7
233,437619,Po prostu miłość,Last Chance Harvey,2008,0,7,USA,Romans,2011-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20000000,117760134,574.0,Last Chance Harvey,2008,romance,movie,Last Chance Harvey,0,\N,93,"Drama,Romance",6.6,19776,0,0.40000000000000036,7
234,443610,Niepowstrzymany,Unstoppable,2010,0,7,USA,"Thriller, Akcja",2018-8-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,28780744,62.0,Unstoppable,2010,"thriller, action",movie,Unstoppable,0,\N,98,"Action,Thriller",6.7,175808,0,0.2999999999999998,7
235,444536,Przyjeżdża orkiestra,Bikur Ha-Tizmoret,2007,0,6,"Francja, USA, Izrael","Dramat, Komedia, Muzyczny",2011-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7000000,24964890,306.0,Bikur Ha-Tizmoret,2007,"drama, comedy, muzyczny",movie,The Band's Visit,0,\N,87,"Comedy,Drama,Music",7.5,12318,0,-1.5,8
236,4497,Reakcja łańcuchowa,Chain Reaction,1996,0,4,USA,Thriller,2017-1-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47000000,203388186,461.0,Chain Reaction,1996,thriller,movie,Chain Reaction,0,\N,107,"Action,Drama,Sci-Fi",5.7,46050,0,-1.7000000000000002,6
237,450915,Jestem na tak,Yes Man,2008,0,5,"Australia, USA",Komedia rom.,2011-8-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61097030,134095253,487.0,Yes Man,2008,komedia rom.,movie,Yes Man,0,\N,104,"Comedy,Romance",6.8,316232,0,-1.7999999999999998,7
238,453743,Jeszcze dalej niż Północ,Bienvenue chez les Ch'tis,2008,0,8,Francja,Komedia,2011-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,60629159,172.0,Bienvenue chez les Ch'tis,2008,comedy,movie,Welcome to the Sticks,0,\N,106,"Comedy,Romance",7.1,37231,0,0.9000000000000004,7
239,453795,Zdrajca,Traitor,2008,0,7,USA,Thriller,2011-9-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,106.0,Traitor,2008,thriller,movie,Traitor,0,\N,114,"Action,Crime,Drama",7.0,53617,0,0.0,7
240,453958,Kobiety pragną bardziej,He's Just Not That Into You,2009,0,5,"Holandia, Niemcy, USA","Dramat, Komedia, Romans",2014-6-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000000,5186767,234.0,He's Just Not That Into You,2009,"drama, comedy, romance",movie,He's Just Not That Into You,0,\N,129,"Comedy,Drama,Romance",6.4,152667,0,-1.4000000000000004,6
241,4545,Czekolada,Chocolat,2000,0,8,"USA, Wielka Brytania","Dramat, Komedia, Romans",2011-10-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,34210862,82286993,134.0,Chocolat,2000,"drama, comedy, romance",movie,Chocolat,0,\N,121,"Drama,Romance",7.2,170588,0,0.7999999999999998,7
242,457332,Kocham cię od tak dawna,Il y a longtemps que je t'aime,2008,0,8,"Francja, Niemcy",Dramat obyczajowy,2011-11-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34210862,11000000,45.0,Il y a longtemps que je t'aime,2008,dramat obyczajowy,movie,I've Loved You So Long,0,\N,117,Drama,7.6,19203,0,0.40000000000000036,8
243,459973,Bracia,Brothers,2009,0,7,USA,Dramat,2011-11-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1700000,43368779,29.0,Brothers,2009,drama,movie,Brothers,0,\N,105,"Action,Drama,Thriller",7.1,105223,0,-0.09999999999999964,7
244,459974,Siedem dusz,Seven Pounds,2008,0,4,USA,Dramat,2011-8-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19000000,272742922,1009.0,Seven Pounds,2008,drama,movie,Seven Pounds,0,\N,123,Drama,7.6,273301,0,-3.5999999999999996,8
245,460220,Wyznania zakupoholiczki,Confessions of a Shopaholic,2009,0,3,USA,Komedia rom.,2019-10-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,452458107,171.0,Confessions of a Shopaholic,2009,komedia rom.,movie,Confessions of a Shopaholic,0,\N,104,"Comedy,Romance",5.9,71785,0,-2.9000000000000004,6
246,461946,Zapaśnik,The Wrestler,2008,0,7,"Francja, USA","Dramat obyczajowy, Sportowy",2011-10-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000000,246942017,838.0,The Wrestler,2008,"dramat obyczajowy, sportowy",movie,The Wrestler,0,\N,109,"Drama,Sport",7.9,280266,0,-0.9000000000000004,8
247,463050,Pokój śmierci,The Killing Room,2009,0,3,USA,"Dramat, Thriller",2013-4-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19000000,34619699,221.0,The Killing Room,2009,"drama, thriller",movie,The Killing Room,0,\N,93,"Mystery,Thriller",5.7,13165,0,-2.7,6
248,463455,Istota,Splice,2009,0,6,"Francja, Kanada, USA","Thriller, Sci-Fi",2014-11-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,1375769,185.0,Splice,2009,"thriller, sci-fi",movie,Splice,0,\N,104,"Drama,Horror,Sci-Fi",5.7,89267,0,0.2999999999999998,6
249,463894,W obliczu przeznaczenia,Personal Effects,2009,0,4,"Kanada, Niemcy, USA",Dramat obyczajowy,2012-4-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,14.0,Personal Effects,2009,dramat obyczajowy,movie,Personal Effects,0,\N,106,Drama,6.2,7982,0,-2.2,6
250,463952,Autor widmo,The Ghost Writer,2010,0,5,"Francja, Niemcy, Wielka Brytania","Dramat, Thriller",2014-10-9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34210862,1021398,52.0,The Ghost Writer,2010,"drama, thriller",movie,The Ghost Writer,0,\N,128,"Drama,Mystery,Thriller",7.2,150345,0,-2.2,7
251,464212,Skazaniec,Felon,2008,0,8,USA,"Dramat, Kryminał",2011-9-5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,806947,50000000,375.0,Felon,2008,"drama, crime",movie,Felon,0,\N,104,"Crime,Drama",7.4,72863,0,0.5999999999999996,7
252,465416,Co cię nie zabije,What Doesn't Kill You,2008,0,7,USA,"Dramat, Kryminał",2014-7-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2300000,33395426,481.0,What Doesn't Kill You,2008,"drama, crime",movie,What Doesn't Kill You,0,\N,100,"Crime,Drama",6.6,11271,0,0.40000000000000036,7
253,465839,Śmierć nadejdzie dziś,Happy Death Day,2017,0,4,USA,Horror,2019-3-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4000000,65046687,232.0,Happy Death Day,2017,horror,movie,Happy Death Day,0,\N,96,"Horror,Mystery,Thriller",6.5,98078,0,-2.5,6
254,465969,Czas odkupienia,Not Forgotten,2009,0,5,USA,"Thriller, Akcja",2013-5-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,87.0,Not Forgotten,2009,"thriller, action",movie,Not Forgotten,0,\N,96,"Horror,Thriller",4.8,2458,0,0.20000000000000018,5
255,466716,Było sobie kłamstwo,The Invention of Lying,2009,0,4,USA,Komedia,2012-1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,34.0,The Invention of Lying,2009,comedy,movie,The Invention of Lying,0,\N,100,"Comedy,Fantasy,Romance",6.3,108909,0,-2.3,6
256,467136,Radio na fali,The Boat That Rocked,2009,0,8,"Francja, Niemcy, Wielka Brytania","Dramat, Komedia, Muzyczny",2011-10-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60000000,159330280,169.0,The Boat That Rocked,2009,"drama, comedy, muzyczny",movie,Pirate Radio,0,\N,135,"Comedy,Drama,Music",7.4,103864,0,0.5999999999999996,7
257,468296,Slumdog. Milioner z ulicy,Slumdog Millionaire,2008,0,5,Wielka Brytania,Dramat,2011-8-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110000000,478207520,577.0,Slumdog Millionaire,2008,drama,movie,Slumdog Millionaire,0,\N,120,"Drama,Romance",8.0,760100,0,-3.0,8
258,469867,Hobbit: Pustkowie Smauga,The Hobbit: The Desolation of Smaug,2013,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2014-1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,82286993,42.0,The Hobbit: The Desolation of Smaug,2013,"fantasy, przygodowy",movie,The Hobbit: The Desolation of Smaug,0,\N,161,"Adventure,Fantasy",7.8,574439,0,-1.7999999999999998,8
259,470641,"Wszystko, co dobre",All Good Things,2010,0,7,USA,"Melodramat, Thriller",2011-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17000000,151119219,614.0,All Good Things,2010,"melodramat, thriller",movie,All Good Things,0,\N,101,"Crime,Drama,Mystery",6.3,50462,0,0.7000000000000002,6
260,472606,Po drugiej stronie korytarza,Across the Hall,2009,0,5,USA,Thriller,2019-11-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000000,60582764,28.0,Across the Hall,2009,thriller,movie,Across the Hall,0,\N,93,"Horror,Mystery,Thriller",6.0,3978,0,-1.0,6
261,472866,Wielkie oczy,Big Eyes,2014,0,5,USA,"Biograficzny, Dramat",2015-2-3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34210862,11305175,209.0,Big Eyes,2014,"biographic, drama",movie,Big Eyes,0,\N,106,"Biography,Crime,Drama",7.0,79708,0,-2.0,7
